timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
159,1,0,3174651999.520928,3179120000.0,0.9985945794814062,927677679.2161183,1347450.7665811589,0.0011483762457766067,60435.110400000005,3926940.6392694064,3759545.59659044,624383561.643835,440396.715259225,22825428.02429996,0,0,9977174571.9757,3755317679.2161183,327640000,32764,44528.494322360144,47619.77999281392,87.83432954622654,3179.12,49.38369355096695,324.0,15238.329597700455,2739.72602739726,25505951.662715383
160,1,0,3217749907.2046947,3210872000.0,1.0,927949945.9267936,1347055.4155284169,0.0011554346334077476,61039.104000000014,3926940.6392694064,3820584.7005904396,628310502.2831043,445713.03259412735,23271141.056894086,0,0,9976728858.943106,3758859945.9267936,330910000,33091,45040.86139545724,48163.08,88.6533954572407,3210.872,49.45842651480412,327.0,15412.1856,2739.72602739726,25518624.12228799
161,1,0,3261310196.573478,3242918000.0,1.0,928188112.3313535,1346709.7707816276,0.0011594719053854396,61648.7424,3926940.6392694064,3882233.4429904395,632237442.9223737,450422.9771093911,23721564.034003478,0,0,9976278435.965996,3762398112.3313537,334210000,33421,45490.33824433949,48643.770000000004,89.48624433947828,3242.9179999999997,49.458785917337174,330.0,15566.006400000002,2739.72602739726,25531450.402660593
162,1,0,3305460183.3595915,3275258000.0,1.0,928382171.279817,1346428.2691650644,0.0011761371982037863,62264.02560000001,3926940.6392694064,3944497.4685904393,636164383.561643,455145.716405893,24176709.750409372,0,0,9975823290.24959,3765932171.279817,337550000,33755,45943.94492501621,49128.87,90.3329250162057,3275.258,49.45910026559376,334.0,15721.2384,2739.72602739726,25544431.9150332
163,1,0,3350207850.5918217,3307990000.0,1.0,928542112.8213171,1346196.3466599719,0.0011975195586504924,62884.9536,3926940.6392694064,4007382.4221904394,640091324.2009124,459884.0513693221,24636593.801778693,0,0,9975363406.198221,3769462112.821317,340920000,34092,46403.055573355385,49619.850000000006,91.19557335537881,3307.99,49.459353633929545,337.0,15878.352,2739.72602739726,25557570.541005805
164,1,0,3395561289.3692083,3341016000.0,1.0,928667933.8033044,1346013.9566579924,0.0011987756266869914,63513.408,3926940.6392694064,4070895.8301904392,644018264.8401817,464633.065281989,25101226.86706068,0,0,9974898773.132938,3772987933.8033047,344320000,34432,46866.299166678364,50115.240000000005,92.07516667835677,3341.0159999999996,49.45956506275909,340.0,16036.876800000002,2739.72602739726,25570867.69177841
165,1,0,3441528700.3240438,3374336000.0,1.0,928749630.1793032,1345895.5561130778,0.0012194384675398259,64147.50720000001,3926940.6392694064,4135043.337390439,647945205.4794511,469391.77047066495,25570618.637531344,0,0,9974429381.362469,3776509630.179303,347760000,34776,47333.67315839731,50615.04,92.96915839730934,3374.336,49.45973167426047,344.0,16196.8128,2739.72602739726,25584324.778551016
166,1,0,3488118395.1046805,3408048000.0,1.0,928797195.4409242,1345826.6305450904,0.0012186065394267007,64787.2512,3926940.6392694064,4199830.588590439,651872146.1187204,474162.6288483271,26044781.26637967,0,0,9973955218.73362,3780027195.440924,351230000,35123,47806.55175880487,51120.72,93.8797588048702,3408.048,49.45983760100911,347.0,16358.630400000002,2739.72602739726,25597943.68292362
167,1,0,3535338797.87841,3442054000.0,1.0,928800629.6427451,1345821.6544069205,0.0012452613053962535,65434.52160000001,3926940.6392694064,4265265.110190439,655799086.7579898,478940.9590483553,26523722.225428026,0,0,9973476277.774572,3783540629.642745,354740000,35474,48283.563906880496,51630.81,94.80790688049422,3442.0539999999996,49.459901639587116,351.0,16521.8592,2739.72602739726,25611725.816096224
168,1,0,3583198446.8546886,3476452000.0,1.0,928769928.7306459,1345866.1411533526,0.0012491380660972246,66087.4368,3926940.6392694064,4331352.546990439,659726027.3972591,483728.98816865386,27007451.21359668,0,0,9972992548.786404,3787049928.730646,358280000,35828,48766.08113863041,52146.780000000006,95.75313863040708,3476.4519999999998,49.45990510145083,354.0,16686.9696,2739.72602739726,25625673.059668828
