node_amount,node_network_revenue,node_incentive_revenue,node_profit,node_expenditures,node_apr,node_change_amount,network_resource_demand,network_resource_provision,network_resource_provision_max,network_resource_demand_supply_ratio,network_revenue,buyback_and_burn_revenue,resource_unit_price_current,resource_price_multiplier,foundation_revenue,foundation_expenditures,foundation_cash_reserves,token_circulating_supply,token_total_supply,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_staked_supply,token_incentives_vested,token_incentives_vested_cum,token_seller_vested,token_seller_vested_cum,emission_cap_utilization,dex_tokens,dex_usdc,dex_token_price,fundamental_token_price,token_market_multiplier,token_speculation_premium,node_apr_error_cum,utilization_error_cum,step_cost_data,simulation,subset,run,substep,timestep
15000,18360.000000000004,1882.1435904455548,18772.143590445557,1470.0,43.50525752341222,0.0,1248480000.0,1470000000.0,0,0.8326530612244898,24480.000000000004,244.80000000000004,2e-05,1.0,5875.200000000001,2739.72602739726,25003135.473972604,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,503842973.6576711,2480931.6897396976,0.004923531773661618,0.004923531773661618,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,1,2
15000,18360.000000000004,1882.1435904455548,18772.143590445557,1470.0,43.50525752341222,0.0,1248480000.0,1470000000.0,0,0.8326530612244898,24480.000000000004,244.80000000000004,2e-05,1.0,5875.200000000001,2739.72602739726,25003135.473972604,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,503842973.6576711,2480931.6897396976,0.004923531773661618,0.004923531773661618,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,2,2
15000,18360.000000000004,1882.1435904455548,18772.143590445557,1470.0,43.50525752341222,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24480.000000000004,244.80000000000004,2e-05,1.0,5875.200000000001,2739.72602739726,25003135.473972604,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,503842973.6576711,2480931.6897396976,0.004923531773661618,0.004923531773661618,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,3,2
15000,18727.2,1882.1435904455548,18772.143590445557,1470.0,43.50525752341222,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25003135.473972604,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,503842973.6576711,2480931.6897396976,0.004923531773661618,0.004923531773661618,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,4,2
15000,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25003135.473972604,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,504219685.9864382,2479078.1374482485,0.00492033881002898,0.00492033881002898,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,5,2
15000,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25006388.451945208,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,504219685.9864382,2479078.1374482485,0.00492033881002898,0.00492033881002898,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,6,2
15000,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25006388.451945208,5603842973.657671,9999950279.593744,49720.406255841604,49720.406255841604,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,507735667.721598,2461910.949863386,0.004882615689720617,0.004882615689720617,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,7,2
15000,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,0.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25006388.451945208,5603842973.657671,9999950279.593744,51491.18336385211,101211.58961969372,0,0,150000000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,507684176.5382342,2462160.645863386,0.004849296203499022,0.004849296203499022,1.0,0.0,0.0,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,8,2
15106,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,106.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25006388.451945208,5603842973.657671,9999950279.593744,51491.18336385211,101211.58961969372,0,0,151060000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,506624176.5382342,2467312.1771275443,0.004859935154866361,0.004859935154866361,1.0,0.0,0.14625533567372437,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,9,2
15106,18727.2,1853.5522914492733,19110.752291449273,1470.0,44.32203622603518,106.0,1248480000.0,1470000000.0,0,0.8493061224489796,24969.600000000002,249.69600000000003,2e-05,1.0,5992.704000000001,2739.72602739726,25006388.451945208,5607684176.538235,9999898788.41038,51491.18336385211,101211.58961969372,0,0,151060000,376712.3287671233,753424.6575342466,3515981.735159817,7031963.470319634,0,506624176.5382342,2467312.1771275443,0.004859935154866361,0.004859935154866361,1.0,0.0,0.14625533567372437,0,"{'total_cost': 0.8418039275993319, 'price_stability_cost': 1.0, 'utilization_efficiency_cost': 0.0004164931278633896, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 3.61133202878244, 'decentralization_cost': 0.0}",0,0,1,10,2
