timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
138,1,0,14616949455.227571,4192734000.0,1.0,731543769.0735385,1708715.2578486023,0.0016327857881539638,376712.3287671233,3515981.735159817,51986301.369862944,485205479.45205444,361156.10916945525,25808011.748392895,0,0,9974191988.251608,6111383769.073539,429840000,42984,59581.40393934488,62891.01000000001,883.1279393448619,4192.7339999999995,49.667086932579984,201.0,20125.1232,2739.72602739726,26473447.99093649
139,1,0,14880785392.894428,4212432000.0,1.0,733062105.4081973,1705176.1246122273,0.0016161045210093333,376712.3287671233,3515981.735159817,52363013.698630065,488721461.18721426,364357.7292682556,26172369.47766115,0,0,9973827630.522339,6114912105.408197,431850000,43185,59853.507067398685,63186.48000000001,879.459067398677,4212.432,49.665326588159104,201.0,20219.673600000002,2739.72602739726,26490927.938509095
140,1,0,15149383569.236172,4232130000.0,1.0,734577226.1216911,1701659.0707550105,0.0016108949121736824,376712.3287671233,3515981.735159817,52739726.027397186,492237442.92237407,367573.35043319914,26539942.828094352,0,0,9973460057.171906,6118437226.121691,433860000,43386,60125.64065923752,63481.950000000004,875.8206592375132,4232.13,49.66361221580201,201.0,20314.224000000002,2739.72602739726,26508502.4364817
141,1,0,15422829942.660883,4251828000.0,1.0,736089117.2478825,1698163.9460634564,0.0016343069816421821,376712.3287671233,3515981.735159817,53116438.35616431,495753424.6575339,370802.9377357214,26910745.765830074,0,0,9973089254.234169,6121959117.247883,435870000,43587,60397.80441737048,63777.42000000001,872.2124173704661,4251.8279999999995,49.661942782073154,201.0,20408.774400000002,2739.72602739726,26526171.484854303
142,1,0,15701212023.12591,4271526000.0,1.0,737597764.8562282,1694690.6017857566,0.0016093419417413817,376712.3287671233,3515981.735159817,53493150.68493143,499269406.3926937,374046.4555812487,27284792.22141132,0,0,9972715207.77859,6125477764.856228,437880000,43788,60669.9980479879,64072.89,868.6340479879001,4271.526,49.66031727760544,201.0,20503.3248,2739.72602739726,26543935.083626907
143,1,0,15984618900.143332,4291224000.0,1.0,739103155.0524453,1691238.8906137643,0.0016169943393727125,376712.3287671233,3515981.735159817,53869863.01369855,502785388.1278535,377303.8677099935,27662096.089121316,0,0,9972337903.91088,6128993155.052445,439890000,43989,60942.22126090725,64368.36000000001,865.0852609072457,4291.224,49.6587347164729,201.0,20597.875200000002,2739.72602739726,26561793.23279951
144,1,0,16273141271.290916,4310922000.0,1.0,740605273.9791745,1687808.666665234,0.001635939893502112,376712.3287671233,3515981.735159817,54246575.34246567,506301369.8630133,380575.1371978042,28042671.22631912,0,0,9971957328.773682,6132505273.979175,441900000,44190,61214.473769519725,64663.83,861.5657695197232,4310.922,49.6571941355819,201.0,20692.4256,2739.72602739726,26579745.932372116
145,1,0,16566871471.237717,4330620000.0,1.0,742104107.8166444,1684399.7854663203,0.001610507643224292,376712.3287671233,3515981.735159817,54623287.67123279,509817351.59817314,383860.22645706753,28426531.452776186,0,0,9971573468.547224,6136014107.816645,443910000,44391,61486.75529073798,64959.3,858.0752907379808,4330.62,49.65569459408008,201.0,20786.976000000002,2739.72602739726,26597793.18234472
146,1,0,16865903501.293556,4350318000.0,1.0,743599642.7833338,1681012.103934334,0.0016267253121686484,376712.3287671233,3515981.735159817,54999999.99999991,513333333.33333296,387159.0972376656,28813690.55001385,0,0,9971186309.449986,6139519642.783334,445920000,44592,61759.06554494462,65254.770000000004,854.6135449446217,4350.318,49.65423517278268,201.0,20881.5264,2739.72602739726,26615934.982717324
147,1,0,17170333059.491903,4370016000.0,1.0,745091865.1366328,1677645.4803607466,0.0016240679562988082,376712.3287671233,3515981.735159817,55376712.32876703,516849315.06849277,390471.7106279861,29204162.260641836,0,0,9970795837.739359,6143021865.136633,447930000,44793,62031.40425594161,65550.24,851.1802559416103,4370.016,49.65281497361542,201.0,20976.076800000003,2739.72602739726,26634171.33348993
148,1,0,17480257571.21573,4389714000.0,1.0,746580761.1735039,1674299.774394446,0.001618861123726232,376712.3287671233,3515981.735159817,55753424.65753415,520365296.8036526,393798.02705598634,29597960.28769782,0,0,9970402039.712301,6146520761.173504,449940000,44994,62303.77115090054,65845.71,847.7751509005342,4389.714,49.651433119073694,201.0,21070.627200000003,2739.72602739726,26652502.234662533
