node_amount,node_network_revenue,node_incentive_revenue,node_profit,node_expenditures,node_apr,node_change_amount,network_resource_demand,network_resource_provision,network_resource_provision_max,network_resource_demand_supply_ratio,network_revenue,buyback_and_burn_revenue,resource_unit_price_current,resource_price_multiplier,foundation_revenue,foundation_expenditures,foundation_cash_reserves,token_circulating_supply,token_total_supply,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_staked_supply,token_incentives_vested,token_incentives_vested_cum,token_seller_vested,token_seller_vested_cum,emission_cap_utilization,dex_tokens,dex_usdc,dex_token_price,fundamental_token_price,token_market_multiplier,token_speculation_premium,node_apr_error_cum,utilization_error_cum,step_cost_data,apr_divergence_warning,business_apr,simulation,subset,run,substep,timestep
15000,0.0,0.0,0.0,0.0,43.29841269841271,0.0,1200000000.0,0.0,0,0.0,0.0,0.0,2e-05,1.0,0.0,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,0.0,0.0,0.0,0.0,0,500000000.0,2500000.0,0.005,0.005,1.0,0.0,0.0,0.0,{},,0.0,0,0,1,0,0
15000,0.0,0.0,0.0,0.0,43.29841269841271,0.0,1224000000.0,0.0,0,0.0,0.0,0.0,2e-05,1.0,0.0,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,0.0,0.0,0.0,0.0,0,500000000.0,2500000.0,0.005,0.005,1.0,0.0,0.0,0.0,{},,0.0,0,0,1,1,1
15000,0.0,0.0,0.0,0.0,43.29841269841271,0.0,1224000000.0,0.0,0,0.0,0.0,0.0,2e-05,1.0,0.0,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,500000000.0,2500000.0,0.005,0.005,1.0,0.0,0.0,0.0,{},,0.0,0,0,1,2,1
15000,0.0,0.0,0.0,0.0,43.29841269841271,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,0.0,0.0,2e-05,1.0,0.0,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,500000000.0,2500000.0,0.005,0.005,1.0,0.0,0.0,0.0,{},,0.0,0,0,1,3,1
15000,20803.00408163266,0.0,0.0,0.0,43.29841269841271,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,500000000.0,2500000.0,0.005,0.005,1.0,0.0,0.0,0.0,{},,0.0,0,0,1,4,1
15000,20803.00408163266,1882.1435904455548,21215.147672078212,1470.0,49.167025514376796,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,0.0,25000000.0,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,500376712.3287671,2498117.8564095544,0.004996235712819109,0.004996235712819109,1.0,0.0,0.0,0.0,{},,44.805076054324225,0,0,1,5,1
15000,20803.00408163266,1882.1435904455548,21215.147672078212,1470.0,49.167025514376796,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,2739.72602739726,25003917.235278726,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,500376712.3287671,2498117.8564095544,0.004996235712819109,0.004996235712819109,1.0,0.0,0.0,0.0,{},,44.805076054324225,0,0,1,6,1
15000,20803.00408163266,1882.1435904455548,21215.147672078212,1470.0,49.167025514376796,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,2739.72602739726,25003917.235278726,0.05,10000000000.0,0.0,0.0,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,503892694.06392694,2480686.889739698,0.004957638572335855,0.004957638572335855,1.0,0.0,0.0,0.0,{},,44.805076054324225,0,0,1,7,1
15000,20803.00408163266,1882.1435904455548,21215.147672078212,1470.0,49.167025514376796,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,2739.72602739726,25003917.235278726,0.05,10000000000.0,56335.524737212436,56335.524737212436,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,503836358.5391897,2480964.2631274527,0.004923596417162386,0.004923596417162386,1.0,0.0,0.0,0.0,{},,44.805076054324225,0,0,1,8,1
15000,20803.00408163266,1882.1435904455548,21215.147672078212,1470.0,49.167025514376796,0.0,1224000000.0,1470000000.0,0,0.8326530612244898,27737.33877551021,277.3733877551021,2.2661224489795922e-05,1.133061224489796,6656.96130612245,2739.72602739726,25003917.235278726,0.05,10000000000.0,56335.524737212436,56335.524737212436,0,0,150000000,376712.3287671233,376712.3287671233,3515981.735159817,3515981.735159817,0,503836358.5391897,2480964.2631274527,0.004923596417162386,0.004923596417162386,1.0,0.0,0.0,0.0,{},,44.805076054324225,0,0,1,9,1
