timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
15,1,0,1583374515.6754465,2088870000.0,0.7580052926584453,515952448.8219459,2422703.880665895,0.005295815665182893,2054794.5205479453,3515981.735159817,30821917.80821918,52739726.027397245,68391.61722684742,869195.0136702281,0,0,9999130804.98633,3232692448.821946,216740000,21674,31343.454172873808,23750.617735131702,9681.706437742103,2088.87,51.25767559697682,359.0,7600.197675242143,2739.72602739726,25058514.191026416
16,1,0,1615042005.9889555,2124052000.0,0.7603589770819902,517932951.4151236,2413439.8025549147,0.005274782620918063,2054794.5205479453,3515981.735159817,32876712.328767125,56255707.76255706,70273.66253004952,939468.6762002776,0,0,9999060531.3238,3238192951.4151235,220260000,22026,31711.788608861938,24225.630089834336,9610.210519027602,2124.0519999999997,51.01799582319535,352.0,7752.201628746987,2739.72602739726,25063526.66662777
17,1,0,1647342846.1087346,2158548000.0,0.763171746057412,519961503.32565916,2404024.1287192134,0.005308980842541643,2054794.5205479453,3515981.735159817,34931506.84931507,59771689.497716874,72224.34517213733,1011693.021372415,0,0,9998988306.978628,3243691503.3256593,223730000,22373,32088.59420887667,24710.142691631023,9536.999517245651,2158.548,50.81648592605106,347.0,7907.2456613219265,2739.72602739726,25068694.186261695
18,1,0,1680289703.0309093,2192554000.0,0.7663618332916359,522038038.9620649,2394461.527143301,0.005339643518714627,2054794.5205479453,3515981.735159817,36986301.36986302,63287671.23287669,74240.61930199573,1085933.6406744109,0,0,9998914066.359325,3249188038.9620647,227150000,22715,32474.667757065396,25204.345545463642,9462.876211601751,2192.554,50.64770937467573,342.0,8065.390574548364,2739.72602739726,25074019.850808848
19,1,0,1713895497.0915275,2226070000.0,0.7699198574579988,524142490.43512166,2384847.6756049697,0.005296185450854748,2054794.5205479453,3515981.735159817,39041095.89041097,66803652.9680365,76324.7826510301,1162258.4233254408,0,0,9998837741.576675,3254682490.4351215,230540000,23054,32870.25351556281,25708.43245637291,9387.891059189895,2226.0699999999997,50.51044121815438,339.0,8226.698386039332,2739.72602739726,25079506.82316749
20,1,0,1748173407.033358,2259292000.0,0.7737704586363153,526274793.4028334,2375185.009180548,0.005326631299139045,2054794.5205479453,3515981.735159817,41095890.410958916,70319634.70319632,78473.28799602,1240731.7113214608,0,0,9998759268.28868,3260174793.4028335,233900000,23390,33276.11264189155,26222.601105500376,9312.803536391177,2259.292,50.39981492263238,336.0,8391.232353760119,2739.72602739726,25085158.329493858
21,1,0,1783136875.1740253,2292220000.0,0.7779082614993436,528434881.48919123,2365475.943747986,0.005333191168820055,2054794.5205479453,3515981.735159817,43150684.931506865,73835616.43835613,80688.16934989108,1321419.880671352,0,0,9998678580.11933,3265664881.489191,237230000,23723,33692.47049207233,26747.05312761038,9237.637364461949,2292.22,50.31497795949297,333.0,8559.057000835322,2739.72602739726,25090977.660467297
22,1,0,1818799612.6775057,2324854000.0,0.7823285301689937,530602686.2206714,2355811.6693742853,0.005281357159725213,2054794.5205479453,3515981.735159817,45205479.45205481,77351598.17351595,82971.5242275761,1404391.404898928,0,0,9998595608.5951,3271152686.2206717,240550000,24055,34119.5560250225,27281.994190162586,9162.415834859918,2324.854,50.25515153081934,332.0,8730.238140852029,2739.72602739726,25096968.172580753
23,1,0,1855175604.9310558,2357390000.0,0.7869616842911252,532778143.3254993,2346192.3422716614,0.005298969091844349,2054794.5205479453,3515981.735159817,47260273.97260276,80867579.90867576,85319.15087987683,1489710.555778805,0,0,9998510289.444221,3276638143.3254995,243860000,24386,34558.08961203489,27827.63407396584,9087.845538069047,2357.39,50.21599786497135,331.0,8904.842903669069,2739.72602739726,25103133.289457027
24,1,0,1892279117.029677,2389828000.0,0.7918055680281916,534961186.7611077,2336618.1153590875,0.005301942129816096,2054794.5205479453,3515981.735159817,49315068.49315071,84383561.64383557,87732.82009935277,1577443.3758781578,0,0,9998422556.624123,3282121186.7611074,247160000,24716,35008.28222183996,28384.18675544516,9013.923466394805,2389.828,50.19698254630575,330.0,9082.939761742451,2739.72602739726,25109476.503191374
25,1,0,1930124699.3702705,2422168000.0,0.7968583101462287,537141748.6674093,2327132.4619639334,0.005252107006365216,2054794.5205479453,3515981.735159817,51369863.01369866,87899543.37899539,90214.34940620327,1667657.725284361,0,0,9998332342.274715,3287601748.6674094,250460000,25046,35470.34907726102,28951.870490554058,8940.646586706953,2422.1679999999997,50.19761090719802,330.0,9264.598556977298,2739.72602739726,25116001.375720955
26,1,0,1968727193.357676,2454508000.0,0.8020862809808222,539309762.737142,2317777.4376935344,0.005250691058324597,2054794.5205479453,3515981.735159817,53424657.53424661,91415525.1141552,92762.1859752255,1760419.9112595865,0,0,9998239580.088741,3293079762.737142,253770000,25377,35944.74130915987,29530.907900365142,8868.341408794735,2454.508,50.21566661789104,331.0,9449.890528116845,2739.72602739726,25122711.540221676
27,1,0,2008101737.2248297,2486946000.0,0.8074569119011147,541465164.4951267,2308551.0979557233,0.005294785789667596,2054794.5205479453,3515981.735159817,55479452.05479456,94931506.84931502,95374.49772311955,1855794.408982706,0,0,9998144205.591017,3298555164.4951267,257090000,25709,36431.89845495774,30121.526058372445,8797.318396585299,2486.946,50.249031359870365,332.0,9638.888338679182,2739.72602739726,25129610.70253296
28,1,0,2048263771.9693263,2519482000.0,0.8129701946548243,543607888.0103368,2299451.5487535247,0.005226744390436748,2054794.5205479453,3515981.735159817,57534246.575342506,98447488.58447483,98052.74049781241,1953847.1494805184,0,0,9998046152.85052,3304027888.010337,260420000,26042,36932.02555131122,30723.956579539896,8727.550971771327,2519.482,50.297400647620705,333.0,9831.666105452765,2739.72602739726,25136702.642611016
29,1,0,2089229047.4087129,2552116000.0,0.8186262095487481,545727865.8676691,2290518.916443068,0.0051748437391286265,2054794.5205479453,3515981.735159817,59589041.095890455,101963470.31963465,100798.39837546443,2054645.5478559828,0,0,9997945354.452145,3309497865.867669,263770000,26377,37445.33304282724,31338.435711130696,8659.013331696542,2552.116,50.360489229067305,335.0,10028.299427561822,2739.72602739726,25143991.21601118
30,1,0,2131013628.356887,2584946000.0,0.8243938667797652,547825032.8977385,2281750.422006248,0.005181907690849335,2054794.5205479453,3515981.735159817,61643835.616438404,105479452.05479446,103609.22563853356,2158254.7734945165,0,0,9997841745.226505,3314965032.8977385,267140000,26714,37972.25313249332,31965.20442535331,8591.994707140006,2584.946,50.436331114614454,337.0,10228.86541611306,2739.72602739726,25151480.3553999
31,1,0,2173633900.924025,2617972000.0,0.8302739299442565,549899322.6573898,2273143.3709708424,0.005234691036153283,2054794.5205479453,3515981.735159817,63698630.13698635,108995433.78995427,106486.4960566054,2264741.269551122,0,0,9997735258.73045,3320429322.6573896,270530000,27053,38512.99635220228,32604.508513860375,8526.45983834191,2617.9719999999998,50.52471581237501,339.0,10433.442724435321,2739.72602739726,25159174.07209694
32,1,0,2217106578.942506,2651194000.0,0.8362671984556792,551940667.411819,2264736.1823537108,0.005169312819223223,2054794.5205479453,3515981.735159817,65753424.6575343,112511415.52511409,109431.50127866876,2374172.7708297907,0,0,9997625827.22917,3325890667.411819,273950000,27395,39067.779359359,33256.59868413759,8462.374675221412,2651.194,50.6254454428116,342.0,10642.111578924028,2739.72602739726,25167076.457648467
33,1,0,2261448710.521356,2684710000.0,0.8423437579929884,553949002.1499989,2256525.411452092,0.0051535049571218286,2054794.5205479453,3515981.735159817,67808219.17808224,116027397.2602739,112441.51752792562,2486614.2883577165,0,0,9997513385.711643,3331349002.1499987,277400000,27740,39637.03079825575,33921.73065782034,8400.010140435403,2684.71,50.73667345648584,345.0,10854.95381050251,2739.72602739726,25175191.685431574
34,1,0,2306677684.7317834,2718520000.0,0.8485049529640332,555924260.8183782,2248507.734056925,0.0051084571830252975,2054794.5205479453,3515981.735159817,69863013.69863018,119543378.99543372,115517.58732856905,2602131.8756862856,0,0,9997397868.124313,3336804260.8183784,280880000,28088,40220.969712094506,34600.16527097675,8339.324441117753,2718.52,50.85826069132147,348.0,11072.052886712561,2739.72602739726,25183524.01229089
35,1,0,2352811238.4264193,2752624000.0,0.8547521341187243,557866376.3146787,2240679.9424938075,0.005140683056580094,2054794.5205479453,3515981.735159817,71917808.21917813,123059360.73059353,118660.75940742536,2720792.635093711,0,0,9997279207.364906,3342256376.3146787,284390000,28439,40819.821993876496,35292.16857639629,8280.2774174802,2752.624,50.990076353805655,351.0,11293.493944446813,2739.72602739726,25192077.780207943
36,1,0,2399867463.1949477,2787022000.0,0.8610866592351792,559765280.4820505,2233078.834263437,0.005108754694592293,2054794.5205479453,3515981.735159817,73972602.73972607,126575342.46575335,121872.08833600367,2842664.7234297143,0,0,9997157335.27657,3347705280.4820504,287940000,28794,41433.820424703714,35998.01194792421,8222.830476779496,2787.022,51.13199770801123,355.0,11519.363823335749,2739.72602739726,25200857.418003883
37,1,0,2447864812.4588466,2821812000.0,0.8674797656466294,561620908.5305457,2225700.6123054945,0.00507777098099479,2054794.5205479453,3515981.735159817,76027397.26027401,130091324.20091316,125148.2072126754,2967812.9306423897,0,0,9997032187.069357,3353150908.5305457,291530000,29153,42063.39798552292,36717.972186882704,8167.237798640215,2821.812,51.28229442968281,359.0,11749.751099802465,2739.72602739726,25209867.44307629
38,1,0,2496822108.7080235,2856994000.0,0.8739332699711737,563423194.9133148,2218581.0085300477,0.005068866175853653,2054794.5205479453,3515981.735159817,78082191.78082195,133607305.93607298,128489.87293874969,3096302.8035811395,0,0,9996903697.196419,3358593194.913315,295170000,29517,42708.79257961075,37452.331630620356,8113.454948990397,2856.9939999999997,51.440890473654754,364.0,11984.746121798513,2739.72602739726,25219112.463170692
39,1,0,2546758550.882184,2892666000.0,0.8804191534322262,565182077.9694533,2211676.6414301675,0.004993355389644382,2054794.5205479453,3515981.735159817,80136986.30136989,137123287.6712328,131893.1995692852,3228196.003150425,0,0,9996771803.99685,3364032077.9694533,298850000,29885,43370.43736111557,38201.378263232764,8061.7250978828,2892.6659999999997,51.60612112405348,368.0,12224.441044234483,2739.72602739726,25228597.17818753
40,1,0,2597693721.899828,2928730000.0,0.8869693423087236,566887490.8735015,2205023.077990154,0.004996874252173246,2054794.5205479453,3515981.735159817,82191780.82191783,140639269.4063926,135363.35165963077,3363559.354810056,0,0,9996636440.64519,3369467490.873502,302580000,30258,44048.392387199616,38965.40582849742,8011.716558702198,2928.73,51.779535662503825,373.0,12468.929865119175,2739.72602739726,25238326.382025253
41,1,0,2649647596.3378243,2965284000.0,0.8935560965957474,568539370.9253749,2198616.4264498684,0.004972017548125379,2054794.5205479453,3515981.735159817,84246575.34246577,144155251.14155242,138896.2038345628,3502455.558644619,0,0,9996497544.441355,3374899370.925375,306360000,30636,44743.10122535875,39744.71394506737,7963.671280291377,2965.2839999999997,51.95949961396418,378.0,12718.308462421557,2739.72602739726,25248304.96446028
42,1,0,2702640548.2645807,3002328000.0,0.9001816418008228,570137655.0397297,2192452.9785932107,0.004968968643484997,2054794.5205479453,3515981.735159817,86301369.86301371,147671232.87671223,142492.14135295636,3644947.699997575,0,0,9996355052.300003,3380327655.0397296,310190000,31019,45454.825231330076,40539.60822396871,7917.545007361371,3002.328,52.14598689012481,383.0,12972.674631669988,2739.72602739726,25258537.913064554
43,1,0,2756693359.229872,3039862000.0,0.9068481921974985,571672279.7686504,2186567.451732775,0.004927517248219928,2054794.5205479453,3515981.735159817,88356164.38356166,151187214.61187205,146151.52678712286,3791099.2267846977,0,0,9996208900.773216,3385752279.7686505,314080000,31408,46183.83411339939,41350.400388448084,7873.2957249513065,3039.862,52.338975171199294,389.0,13232.128124303386,2739.72602739726,25269030.315161463
44,1,0,2811827226.4144697,3077984000.0,0.9135288638324532,573143186.5174105,2180955.8752593365,0.004889584659787325,2054794.5205479453,3515981.735159817,90410958.9041096,154703196.34703186,149869.5069477195,3940968.733732417,0,0,9996059031.266268,3391173186.5174103,318030000,31803,46930.58143930307,42177.40839621705,7831.1570430860165,3077.984,52.53690206002505,395.0,13496.770686789456,2739.72602739726,25279787.359820858
45,1,0,2868063770.942759,3116694000.0,0.9202262945745585,574560316.7268143,2175576.634183632,0.004899542222313179,2054794.5205479453,3515981.735159817,92465753.42465754,158219178.08219168,153646.04630409903,4094614.7800365165,0,0,9995905385.219963,3396590316.7268143,322030000,32203,47695.34725110936,43020.95656414139,7791.084686967972,3116.694,52.739781632644544,400.0,13766.706100525244,2739.72602739726,25290814.339893986
46,1,0,2925425046.361614,3155894000.0,0.9269718965090761,575903606.4826937,2170502.122107422,0.004830350408033033,2054794.5205479453,3515981.735159817,94520547.94520548,161735159.8173515,157486.4998284849,4252101.279865001,0,0,9995747898.720135,3402003606.4826937,326100000,32610,48478.24928641252,43881.37569542421,7752.76759098831,3155.894,52.94915469594611,407.0,14042.040222535748,2739.72602739726,25302116.654089127
47,1,0,2983933547.2888465,3195780000.0,0.9337105643344806,577183002.7226986,2165690.9404876456,0.004841441951192721,2054794.5205479453,3515981.735159817,96575342.46575342,165251141.5525113,161380.01570292842,4413481.29556793,0,0,9995586518.704432,3407413002.7226987,330230000,33023,49279.93060488625,44759.0032093327,7716.707395553547,3195.7799999999997,53.161983363664476,413.0,14322.881026986463,2739.72602739726,25313699.80908872
48,1,0,3043612218.2346234,3236254000.0,0.9404738374165388,578398447.2262805,2161139.9650092437,0.00483884703905806,2054794.5205479453,3515981.735159817,98630136.98630136,168767123.28767112,165331.75212603304,4578813.047693963,0,0,9995421186.952307,3412818447.22628,334420000,33442,50100.525089768504,45654.18327351935,7682.595816249152,3236.254,53.379823389410305,419.0,14609.338647526192,2739.72602739726,25325569.42170885
49,1,0,3104484462.599316,3277316000.0,0.9472643048760987,579539881.9690588,2156883.4844514485,0.004823368495791389,2054794.5205479453,3515981.735159817,100684931.5068493,172283105.02283093,169341.51292950267,4748154.560623466,0,0,9995251845.439377,3418219881.969059,338680000,33868,50940.349349849224,46567.26693898974,7650.398410859483,3277.316,53.60269922666004,426.0,14901.525420476717,2739.72602739726,25337731.22110193
50,1,0,3166574151.8513026,3319064000.0,0.9540563700643623,580607255.0929332,2152918.3265199247,0.004771290961026745,2054794.5205479453,3515981.735159817,102739726.02739725,175799086.75799075,173403.1318334301,4921557.692456896,0,0,9995078442.307543,3423617255.092933,343010000,34301,51799.89375971516,47498.61227776954,7620.345481945615,3319.064,53.82915274645739,433.0,15199.555928886253,2739.72602739726,25350191.05100342
51,1,0,3229368245.6593637,3361498000.0,0.9606931926359509,581610544.9361755,2149204.499270516,0.0047627939339600885,2054794.5205479453,3515981.735159817,104794520.54794519,179315068.49315056,177486.41246555778,5099044.104922454,0,0,9994900955.895077,3429010544.9361753,347400000,34740,52671.42814778469,48440.52368489046,7592.402462894229,3361.498,54.05096973813457,439.0,15500.967579164946,2739.72602739726,25362952.292555187
52,1,0,3292525806.642512,3404520000.0,0.9671042633447628,582539744.8281868,2145776.3373187147,0.004759007548084203,2054794.5205479453,3515981.735159817,106849315.06849313,182831050.22831038,181576.3636966181,5280620.468619072,0,0,9994719379.531382,3434399744.828187,351860000,35186,53549.64409108731,49387.88709963768,7566.276991449634,3404.52,54.26442503112337,446.0,15804.123871884058,2739.72602739726,25376016.690399677
53,1,0,3356067648.3333626,3448228000.0,0.9732731270476785,583404855.4781185,2142594.4406574946,0.00471548934679483,2054794.5205479453,3515981.735159817,108904109.58904107,186347031.9634702,185665.60577609396,5466286.074395166,0,0,9994533713.925606,3439784855.4781184,356380000,35638,54434.987624030226,50341.01472500044,7542.200899029793,3448.228,54.46854111079959,452.0,16109.12471200014,2739.72602739726,25389386.089084283
54,1,0,3420017338.9909067,3492524000.0,0.9792394666410043,584205872.4651067,2139656.6842533164,0.004666771361429985,2054794.5205479453,3515981.735159817,110958904.10958901,189863013.69863,189759.26871967898,5656045.3431148445,0,0,9994343954.656885,3445165872.465107,360960000,36096,55327.624631289546,51300.26008486361,7519.8885464259365,3492.524,54.665296254987005,458.0,16416.083227156352,2739.72602739726,25403062.446284045
55,1,0,3484393888.6986513,3537408000.0,0.9850132890236725,584942792.5637571,2136961.111224838,0.004663168403315071,2054794.5205479453,3515981.735159817,113013698.63013695,193378995.43378982,193856.15705756922,5849901.500172414,0,0,9994150098.499828,3450542792.563757,365600000,36560,56227.81774718969,52265.90833047977,7499.317416709928,3537.408,54.85511128044632,464.0,16725.090665753527,2739.72602739726,25417047.810922403
56,1,0,3549215566.8541684,3582880000.0,0.9906040857785269,585615613.802928,2134505.929380254,0.004628027146693164,2054794.5205479453,3515981.735159817,115068493.1506849,196894977.16894963,197955.01653698654,6047856.5167094,0,0,9993952143.48329,3455915613.802928,370300000,37030,57135.8203370624,53238.23350281253,7480.4668342498735,3582.8799999999997,55.03838360401622,470.0,17036.23472090001,2739.72602739726,25431344.319615908
57,1,0,3614499957.3876214,3628940000.0,0.9960208648772427,586234335.5229815,2132253.1354034008,0.00458206449360351,2054794.5205479453,3515981.735159817,117123287.67123283,200410958.90410945,202054.53565424876,6249911.052363649,0,0,9993750088.947636,3461284335.5229816,375050000,37505,58051.87727787616,54217.49936081433,7463.317917061839,3628.94,55.21548874731241,475.0,17349.599795460585,2739.72602739726,25445954.193383973
58,1,0,3680264008.4329505,3675490000.0,1.0,586809218.8021673,2130164.216832836,0.0045616354868841065,2054794.5205479453,3515981.735159817,119178082.19178078,203926940.63926926,205892.9765221412,6455804.02888579,0,0,9993544195.971115,3466649218.8021674,379840000,37984,58904.459888041274,55132.350000000006,7447.599888041265,3675.49,55.32092467322459,479.0,17642.352,2739.72602739726,25460856.81935658
59,1,0,3746692773.785165,3722432000.0,1.0,587421068.1751057,2127945.4682878205,0.004581397737168843,2054794.5205479453,3515981.735159817,121232876.71232872,207442922.37442908,208926.88276945523,6664730.911655245,0,0,9993335269.088345,3472011068.1751056,384590000,38459,59547.08799155516,55836.479999999996,7433.039991555166,3722.432,55.222994283232,475.0,17867.6736,2739.72602739726,25475984.766929183
60,1,0,3814320578.351987,3768982000.0,1.0,588059868.665148,2125633.91349492,0.004521301006609191,2054794.5205479453,3515981.735159817,123287671.23287666,210958904.1095889,211975.7656655621,6876706.677320807,0,0,9993123293.32268,3477369868.665148,389310000,38931,60183.33871909643,56534.729999999996,7417.590719096434,3768.982,55.12770636923453,472.0,18091.1136,2739.72602739726,25491336.15450179
61,1,0,3883169064.7912397,3815238000.0,1.0,588715606.0882921,2123266.288634006,0.004530010681153033,2054794.5205479453,3515981.735159817,125342465.7534246,214474885.8447487,215038.8325637922,7091745.5098846,0,0,9992908254.490116,3482725606.088292,394010000,39401,60814.84426638105,57228.57000000001,7401.5122663810425,3815.238,55.034937060680676,470.0,18313.1424,2739.72602739726,25506909.570874393
62,1,0,3953260266.4107213,3861298000.0,1.0,589398267.3927743,2120807.048737062,0.00451528724817467,2054794.5205479453,3515981.735159817,127397260.27397254,217990867.57990852,218114.95122564162,7309860.461110241,0,0,9992690139.538889,3488078267.3927746,398680000,39868,61443.233829524645,57919.47,7385.061829524644,3861.298,54.94457478559147,467.0,18534.2304,2739.72602739726,25522704.075246997
63,1,0,4024616614.2194343,3907064000.0,1.0,590107837.2172542,2118256.9035086506,0.00445318853441934,2054794.5205479453,3515981.735159817,129452054.79452048,221506849.31506833,221206.43122804145,7531066.892338282,0,0,9992468933.107662,3493427837.217254,403320000,40332,62066.8901545776,58605.96000000001,7367.994154577587,3907.064,54.85653294245017,464.0,18753.9072,2739.72602739726,25538718.256419603
64,1,0,4097260944.106095,3952536000.0,1.0,590844299.5346879,2115616.5862722714,0.004396353612155236,2054794.5205479453,3515981.735159817,131506849.31506842,225022831.05022815,224313.93827417598,7755380.830612458,0,0,9992244619.169388,3498774299.534688,407930000,40793,62685.820357634795,59288.04,7350.31635763479,3952.5359999999996,54.770719508618846,461.0,18972.1728,2739.72602739726,25554950.703192208
65,1,0,4171216504.1472096,3997714000.0,1.0,591597637.6567527,2112922.568371145,0.00437525020896268,2054794.5205479453,3515981.735159817,133561643.83561637,228538812.78538796,227438.1336430069,7982818.964255465,0,0,9992017181.035744,3504117637.6567526,412520000,41252,63300.03177580037,59965.71000000001,7332.035775800361,3997.714,54.687047643503014,459.0,19189.027200000004,2739.72602739726,25571400.00436481
66,1,0,4246506962.047066,4042696000.0,1.0,592377836.3716147,2110139.717002932,0.004365245007733212,2054794.5205479453,3515981.735159817,135616438.3561643,232054794.52054778,230577.54084582085,8213396.505101286,0,0,9991786603.494898,3509457836.3716145,417080000,41708,63911.15076885234,60640.44000000001,7313.406768852331,4042.696,54.605431395428496,456.0,19404.940800000004,2739.72602739726,25588065.219137415
67,1,0,4323156412.712015,4087384000.0,1.0,593174877.8413216,2107304.349349724,0.0043037855699572004,2054794.5205479453,3515981.735159817,137671232.87671226,235570776.2557076,233734.78600092622,8447131.291102212,0,0,9991552868.708899,3514794877.8413215,421620000,42162,64517.564277619655,61310.76000000001,7294.188277619643,4087.384,54.52579893043974,454.0,19619.4432,2739.72602739726,25604944.93631002
68,1,0,4401189385.961467,4131876000.0,1.0,593998745.872781,2104381.547411088,0.004288981161733307,2054794.5205479453,3515981.735159817,139726027.39726022,239086757.9908674,236908.2242483616,8684039.515350573,0,0,9991315960.48465,3520128745.872781,426130000,42613,65120.89702188705,61978.14,7274.63302188705,4131.876,54.4480744992693,451.0,19833.0048,2739.72602739726,25622038.215082623
