timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
39,1,0,649423430.474957,1375920000.0,0.4719921437837643,646125685.9590763,1934608.1221714036,0.0038461042350614242,400000,3123287.671232877,15600000,121808219.17808226,43368.725723661715,982533.2190046896,0,0,9999017466.780994,2786425685.9590764,140300000,14030,9575.72745188922,9741.351457124356,1210.2959947648658,1375.9199999999998,24.1630521174565,-10.0,3117.2324662797937,2739.72602739726,24978689.540711842
40,1,0,662411899.0844561,1374940000.0,0.4817751313398811,649704246.0175313,1923952.3331763311,0.00382979752404843,400000,3123287.671232877,16000000,124931506.84931514,44727.612777787544,1027260.8317824771,0,0,9998972739.168217,2789904246.0175314,140200000,14020,9758.16424756992,9936.178486266843,1196.9257613030768,1374.9399999999998,24.6489543030596,-10.0,3179.5771156053893,2739.72602739726,24979129.391800053
41,1,0,675660137.0661452,1373960000.0,0.4917611408382669,653281407.605779,1913417.381004523,0.0037913818802233056,400000,3123287.671232877,16400000,128054794.52054802,46126.082984998466,1073386.9147674756,0,0,9998926613.085232,2793381407.605779,140100000,14010,9944.722869584617,10134.902055992177,1183.7808135924392,1373.96,25.14613908950184,-10.0,3243.168657917497,2739.72602739726,24979632.834430575
42,1,0,689173339.807468,1372980000.0,0.5019543910380836,656857130.0584673,1903001.34199462,0.0037692737991018507,400000,3123287.671232877,16800000,131178082.1917809,47565.21854455228,1120952.133312028,0,0,9998879047.866688,2796857130.0584674,140000000,14000,10135.4763330345,10337.600097112021,1170.8562359224775,1372.98,25.65482078618086,-10.0,3308.0320310758466,2739.72602739726,24980201.140434254
43,1,0,702956806.6036174,1372000000.0,0.5123591884866017,660431371.6002132,1892702.3363097825,0.0037177311970026296,400000,3123287.671232877,17200000,134301369.86301377,49046.12948685931,1169998.2627988872,0,0,9998830001.737202,2800331371.600213,139900000,13990,10330.49934765107,10544.352099054262,1158.1472485968077,1372.0,26.175218648468835,-10.0,3374.192671697364,2739.72602739726,24980835.607078556
44,1,0,717015942.7356898,1371020000.0,0.5229799293487256,663984089.3171085,1882575.2305082974,0.0036687492883143357,400000,3123287.671232877,17600000,137424657.53424665,50569.95433747163,1220568.2171363588,0,0,9998779431.782864,2803804089.3171086,139820000,13982,10529.86834453885,10755.239141035347,1145.649203503505,1371.02,26.70755696712584,-8.0,3441.676525131311,2739.72602739726,24981537.55757629
45,1,0,731356261.5904036,1370236000.0,0.5337447429423863,667525242.2516155,1872588.3620275515,0.0036555264660222604,400000,3123287.671232877,18000000,140547945.20547953,52134.73672575011,1272702.953862109,0,0,9998727297.046139,2807275242.2516155,139750000,13975,10733.53376037379,10970.343923856053,1133.4258365177375,1370.2359999999999,27.24779749537152,-7.0,3510.510055633937,2739.72602739726,24982308.34160453
46,1,0,745983386.8222116,1369550000.0,0.5446923345786657,671044786.8847178,1862766.8740309295,0.003583158441059157,400000,3123287.671232877,18400000,143671232.8767124,53743.038130514695,1326445.9919926238,0,0,9998673554.008007,2810744786.884718,139700000,13970,10941.636701785004,11189.750802333176,1121.4358994518282,1369.55,27.798096532659542,-5.0,3580.7202567466156,2739.72602739726,24983149.33583388
47,1,0,760903054.5586559,1369060000.0,0.5557850310129986,674542680.2389481,1853107.3520169256,0.0035702509812209756,400000,3123287.671232877,18800000,146794520.5479453,55394.31700249218,1381840.308995116,0,0,9998618159.691006,2814212680.238948,139670000,13967,11154.192475079672,11413.545818379838,1109.7066566998326,1369.06,28.356342034793208,-3.0,3652.334661881548,2739.72602739726,24984061.944468368
48,1,0,776121115.649829,1368766000.0,0.5670224973807276,678008878.3351038,1843633.6749298263,0.004626413210399297,400000,3123287.671232877,19200000,149917808.21917817,57089.5750771814,1438929.8840722975,0,0,9998561070.115929,2817678878.335104,139670000,13967,11371.28168458802,11641.816734747435,1098.230949840585,1368.7659999999998,28.922512147223795,0.0,3725.3813551191793,2739.72602739726,24985047.59979609
49,1,0,791643537.9628257,1368766000.0,0.5783629473283423,681443337.8983886,1834341.8014109149,0.0035141407669639596,400000,3123287.671232877,19600000,153041095.89041105,58828.107948000375,1497757.9920202978,0,0,9998502242.00798,2821143337.898389,139700000,13970,11592.921000634044,11874.653069442385,1087.0339311916573,1368.7659999999998,29.494280642948766,3.0,3799.8889822215633,2739.72602739726,24986107.762750916
50,1,0,807476408.7220821,1369060000.0,0.5898035211912422,684836014.7416128,1825254.4741993735,0.003454697860423158,400000,3123287.671232877,20000000,156164383.56164393,60610.82800859615,1558368.8200288939,0,0,9998441631.179972,2824606014.741613,139770000,13977,11819.193617377814,12112.146130831234,1076.1074865465807,1369.06,30.0714946995339,7.0,3875.8867618659947,2739.72602739726,24987243.923485387
51,1,0,823625936.8965238,1369746000.0,0.601298296834978,688186865.5642123,1816367.1272266728,0.003426966919480366,400000,3123287.671232877,20400000,159287671.2328768,62436.84863325388,1620805.6686621478,0,0,9998379194.331337,2828066865.5642123,139880000,13988,12050.117975916804,12354.389053447858,1065.474922468946,1369.7459999999999,30.65161342700166,11.0,3953.4044971033145,2739.72602739726,24988457.601955093
52,1,0,840098455.6344544,1370824000.0,0.612841951727176,691495846.2587084,1807675.3559157837,0.00340256569059247,400000,3123287.671232877,20800000,162410958.9041097,64306.97673674896,1685112.645398897,0,0,9998314887.3546,2831525846.2587085,140030000,14003,12285.78020801871,12601.476834516818,1055.127373501894,1370.8239999999998,31.234356998025458,15.0,4032.4725870453817,2739.72602739726,24989750.348514743
53,1,0,856900424.7471435,1372294000.0,0.6244291855441644,694752911.9013165,1799200.8073476744,0.0033499079516628207,400000,3123287.671232877,21200000,165534246.57534257,66222.02862460591,1751334.6740235027,0,0,9998248665.325977,2834982911.9013166,140230000,14023,12526.268713539854,12853.506371207153,1045.0563423326994,1372.2939999999999,31.81944752235803,20.0,4113.122038786289,2739.72602739726,24991123.744526133
54,1,0,874038433.2420864,1374254000.0,0.6360093790828234,697958018.6953719,1790938.6618073466,0.003294015889308638,400000,3123287.671232877,21600000,168657534.24657544,68180.87717751822,1819515.551201021,0,0,9998180484.4488,2838438018.6953716,140480000,14048,12771.605974565631,13110.576498631297,1035.2834759343352,1374.254,32.40410234610419,25.0,4195.384479562015,2739.72602739726,24992579.4029783
55,1,0,891519201.9069282,1376704000.0,0.6475750792522781,701111122.1535844,1782884.2825377018,0.0032702412235104104,400000,3123287.671232877,22000000,171780821.91780832,70184.21302030071,1889699.7642213218,0,0,9998110300.235779,2841891122.1535845,140780000,14078,13021.88375531319,13372.788028603922,1025.7997267092683,1376.704,32.987933905043846,30.0,4279.292169153255,2739.72602739726,24994118.96912006
56,1,0,909349585.9450668,1379644000.0,0.6591190089219152,704202177.0948579,1775058.4145547417,0.00322460205872353,400000,3123287.671232877,22400000,174904109.5890412,72232.72995922246,1961932.4941805443,0,0,9998038067.50582,2845342177.094858,141140000,14114,13277.196234326802,13640.243789176006,1016.5964451507974,1379.644,33.57056489404478,36.0,4364.878012536321,2739.72602739726,24995744.1211052
57,1,0,927536577.6639682,1383172000.0,0.6705865775651677,707221139.7416686,1767481.1028083686,0.003172005812353238,400000,3123287.671232877,22800000,178027397.26027408,74325.02442215814,2036257.5186027023,0,0,9997963742.481398,2848791139.7416687,141570000,14157,13537.570635973623,13913.048664959524,1007.6939710140989,1383.172,34.14901100615997,43.0,4452.175572787048,2739.72602739726,24997456.570650592
58,1,0,946087309.2172476,1387386000.0,0.6819207554474729,710177967.9216973,1760122.189735148,0.0031376981570910636,400000,3123287.671232877,23200000,181150684.93150696,76459.49120415143,2112717.0098068537,0,0,9997887282.990192,2852237967.921697,142060000,14206,13803.03517042895,14191.309638258714,999.1115321702364,1387.386,34.7201643940865,49.0,4541.219084242788,2739.72602739726,24999258.06370744
59,1,0,965009055.4015926,1392188000.0,0.6931600153151677,713062616.8725781,1753001.7286313106,0.003131831777780584,400000,3123287.671232877,23600000,184273972.60273984,78638.72035193795,2191355.730158792,0,0,9997808644.269842,2855682616.872578,142620000,14262,14073.759406498522,14475.13583102389,990.8115754746318,1392.1879999999999,35.286180462049636,56.0,4632.043465927645,2739.72602739726,25001150.381145973
60,1,0,984309236.5096245,1397676000.0,0.7042470762248364,715875043.5534585,1746114.7881273371,0.0030727125603739786,400000,3123287.671232877,24000000,187397260.27397272,80860.99035249386,2272216.7205112856,0,0,9997727783.27949,2859125043.553458,143250000,14325,14349.776047426876,14764.638547644368,982.8134997825068,1397.676,35.843942929823925,63.0,4724.684335246197,2739.72602739726,25003135.339453824
61,1,0,1003995421.239817,1403850000.0,0.7151728612314827,718605204.5550877,1739480.8610854857,0.003061640114425118,400000,3123287.671232877,24400000,190520547.9452056,83126.66960360577,2355343.3901148913,0,0,9997644656.609884,2862565204.5550876,143960000,14396,14631.189863194772,15059.931318597257,975.1085445975153,1403.85,36.39299170460359,71.0,4819.178021951122,2739.72602739726,25005214.79144838
62,1,0,1024075329.6646134,1410808000.0,0.7258785955740351,721263058.4772991,1733070.875193503,0.0030358045485894413,400000,3123287.671232877,24800000,193643835.61643848,85433.7490213887,2440777.13913628,0,0,9997559222.860865,2866003058.477299,144740000,14474,14918.037254992225,15361.129944969201,967.7153100230237,1410.808,36.93014053423144,78.0,4915.561582390144,2739.72602739726,25007390.627003375
63,1,0,1044556836.2579056,1418452000.0,0.7364061922841982,723838561.3208761,1726904.4049255522,0.002979450820825813,400000,3123287.671232877,25200000,196767123.28767136,87784.82765579491,2528561.966792075,0,0,9997471438.033209,2869438561.320876,145600000,14560,15210.498903357993,15668.352543868587,960.5983594894067,1418.452,37.45772995438666,86.0,5013.872814037947,2739.72602739726,25009664.773790017
64,1,0,1065447972.9830637,1426880000.0,0.7466976711307635,726331671.2370725,1720976.8615363038,0.002928076702751352,400000,3123287.671232877,25600000,199890410.95890424,90177.75503650121,2618739.721828576,0,0,9997381260.278172,2872871671.2370725,146540000,14654,15508.616152445951,15981.719594745959,953.7765576999934,1426.8799999999999,37.97262071512903,94.0,5114.150270318706,2739.72602739726,25012039.19803294
65,1,0,1086756932.442725,1436092000.0,0.7567460388629175,728742346.2359103,1715283.8811364232,0.00290172889263045,400000,3123287.671232877,26000000,203013698.63013712,92612.67239501845,2711352.3942235946,0,0,9997288647.605776,2876302346.2359104,147560000,14756,15812.503963095147,16301.353986640876,947.2419764542731,1436.0919999999999,38.474471331328395,102.0,5216.4332757250795,2739.72602739726,25014515.90528127
66,1,0,1108492071.0915794,1446088000.0,0.766545376969852,731060544.2067105,1709844.7042527746,0.002883838492488723,400000,3123287.671232877,26400000,206136986.30137,95089.70043260517,2806442.0946561997,0,0,9997193557.905344,2879730544.2067103,148670000,14867,16122.280180887796,16627.381066373695,940.987114514099,1446.088,38.96299779533124,111.0,5320.761941239582,2739.72602739726,25017096.941195115
67,1,0,1130661912.513411,1456966000.0,0.7760386395519258,733296225.5967824,1704631.7113969882,0.0028331158613116203,400000,3123287.671232877,26800000,209260273.97260287,97606.28116080987,2904048.3758170097,0,0,9997095951.624184,2883156225.5967827,149860000,14986,16437.993137556616,16959.92868770117,935.030449855446,1456.966,39.435122240260625,119.0,5427.177180064374,2739.72602739726,25019784.392347783
68,1,0,1153275150.7636793,1468628000.0,0.785273841138586,735449348.2411728,1699641.1826176343,0.0028142023710806302,400000,3123287.671232877,27200000,212383561.64383575,100165.02684247878,3004213.4026594884,0,0,9996995786.59734,2886579348.241173,151130000,15113,16759.838490376784,17299.127261455193,929.3392289215907,1468.628,39.89350763382798,127.0,5535.720723665661,2739.72602739726,25022580.387044054
69,1,0,1176340653.7789528,1481074000.0,0.7942483993230269,737519869.9242111,1694869.5906029588,0.002779324166744005,400000,3123287.671232877,27600000,215506849.31506863,102765.98819448905,3106979.3908539773,0,0,9996893020.609146,2889999869.924211,152480000,15248,17087.942955167942,17645.109806684293,923.9071484836492,1481.0739999999998,40.338047063849785,135.0,5646.435138138974,2739.72602739726,25025487.096154798
70,1,0,1199867466.854532,1494304000.0,0.8029607542069968,739497748.4036305,1690336.451596231,0.0027383103090676737,400000,3123287.671232877,28000000,218630136.9863015,105409.19181342395,3212388.582667401,0,0,9996787611.417332,2893417748.4036303,153920000,15392,17422.4362602788,17998.01200281798,918.7282574608173,1494.3039999999999,40.76868742948465,144.0,5759.363840901754,2739.72602739726,25028506.733968303
71,1,0,1223864816.1916227,1508416000.0,0.8113576203060845,741392944.3449458,1686015.505724062,0.0027033884989376713,400000,3123287.671232877,28400000,221753424.6575344,108091.72991756078,3320480.3125849618,0,0,9996679519.687414,2896832944.344946,155440000,15544,17763.37789201071,18357.97224287434,913.8216491363697,1508.416,41.182557015102326,152.0,5874.5511177197895,2739.72602739726,25031641.559058625
72,1,0,1248342112.5154552,1523312000.0,0.8194920755009185,743255415.6594514,1681790.6384051514,0.0026453070783888106,400000,3123287.671232877,28800000,224876712.32876727,110816.35672719436,3431296.6693121563,0,0,9996568703.330688,2900245415.6594515,156990000,15699,18110.976626242715,18725.13168773183,909.156938510883,1523.312,41.582577793678375,155.0,5992.042140074185,2739.72602739726,25034893.875171304
73,1,0,1273308954.7657645,1538502000.0,0.827629053953628,745105105.1030456,1677615.6698418055,0.0026283382288819507,400000,3123287.671232877,29200000,228000000.00000015,113598.22763854958,3544894.896950706,0,0,9996455105.10305,2903655105.1030455,158550000,15855,18465.7398066152,19099.63432148647,904.6074851287352,1538.502,41.983181698607474,156.0,6111.88298287567,2739.72602739726,25038266.032126784
74,1,0,1298775133.8610797,1553790000.0,0.8358755905631261,746931948.2745707,1673512.5641466028,0.002622121861036521,400000,3123287.671232877,29600000,231123287.67123303,116444.49970773139,3661339.3966584373,0,0,9996338660.603342,2907061948.2745705,160130000,16013,18827.959976013066,19481.6270079162,900.1229680968696,1553.79,42.3901801373471,158.0,6234.120642533183,2739.72602739726,25041760.42674192
75,1,0,1324750636.5383012,1569274000.0,0.8441805806623326,748735882.5919307,1669480.5592498337,0.002585853006066936,400000,3123287.671232877,30000000,234246575.3424659,119353.3538727557,3780692.750531193,0,0,9996219307.24947,2910465882.591931,161730000,16173,19197.712041775416,19871.25954807452,895.7264937008968,1569.274,42.800781378204235,160.0,6358.803055383846,2739.72602739726,25045379.503769908
76,1,0,1351245649.2690673,1584954000.0,0.8525456570153249,750526844.299562,1665496.7233937802,0.0025125759538102066,400000,3123287.671232877,30400000,237369863.0136988,122325.96360153721,3903018.71413273,0,0,9996096981.285868,2913866844.299562,163340000,16334,19575.147422200942,20268.68473903601,891.4166831649328,1584.954,43.21506332635811,161.0,6485.979116491523,2739.72602739726,25049125.756859004
77,1,0,1378270562.2544487,1600732000.0,0.8610251823880879,752294765.1268853,1661582.7438187262,0.0025350431259646366,400000,3123287.671232877,30800000,240493150.68493167,125366.84390950922,4028385.558042239,0,0,9995971614.441957,2917264765.1268854,164970000,16497,19960.494996792953,20674.058433816732,887.1685629762227,1600.732,43.63596401277732,163.0,6615.698698821354,2739.72602739726,25053001.72953043
78,1,0,1405835973.4995377,1616706000.0,0.8695681054561174,754049578.7735933,1657715.9316672888,0.0024807826114803333,400000,3123287.671232877,31200000,243616438.35616454,128474.02452480259,4156859.5825670417,0,0,9995843140.417433,2920659578.7735934,166610000,16661,20353.838411773828,21087.539602493067,883.0048092807583,1616.706,44.0607003226573,164.0,6748.012672797781,2739.72602739726,25057010.016175833
79,1,0,1433952692.9695284,1632778000.0,0.87822881798354,755781214.2358673,1653917.7958581657,0.0024399307443310776,400000,3123287.671232877,31600000,246739726.02739742,131652.20895889995,4288511.791525941,0,0,9995711488.208473,2924051214.2358675,168270000,16827,20755.41324003721,21509.290394542928,878.9008454942813,1632.778,44.492208735795636,166.0,6882.972926253737,2739.72602739726,25061153.263074692
80,1,0,1462631746.828919,1649046000.0,0.886956304935653,757489602.5861311,1650187.6669097398,0.0024337058576799873,400000,3123287.671232877,32000000,249863013.6986303,134899.32096903154,4423411.112494973,0,0,9995576588.887505,2927439602.586131,169950000,16995,21165.30927359901,21939.476202433787,874.8790711652232,1649.0459999999998,44.9277116873074,168.0,7020.632384778812,2739.72602739726,25065434.169432074
81,1,0,1491884381.7654974,1665510000.0,0.8957522811424113,759184673.6299682,1646503.2072147075,0.0023901031188419673,400000,3123287.671232877,32400000,252986301.36986318,138216.62739575785,4561627.73989073,0,0,9995438372.260109,2930824673.629968,171640000,17164,21583.694006294638,22378.265726482463,870.9382798121724,1665.51,45.367291736287335,169.0,7161.045032474388,2739.72602739726,25069855.488437153
82,1,0,1521722069.4008074,1682072000.0,0.9046711849438118,760856352.1760129,1642885.6727357972,0.0023488442551230747,400000,3123287.671232877,32800000,256109589.04109606,141609.12518806264,4703236.865078793,0,0,9995296763.134922,2934206352.176013,173350000,17335,22010.813506103546,22825.831041012112,867.0544650914334,1682.072,45.81388353019545,171.0,7304.2659331238765,2739.72602739726,25074420.02834288
83,1,0,1552156510.7888236,1698830000.0,0.9136620561143985,762504565.2810693,1639334.4471835745,0.0023276411264337355,400000,3123287.671232877,33200000,259232876.71232894,145074.5661764709,4848311.431255264,0,0,9995151688.568745,2937584565.2810693,175080000,17508,22446.76729806314,23282.347661832355,863.2496362307868,1698.83,46.264717360382434,173.0,7450.351251786353,2739.72602739726,25079130.65356727
84,1,0,1583199641.0046,1715784000.0,0.9227266608177953,764129238.6786413,1635848.9333054924,0.0022891639719609894,400000,3123287.671232877,33600000,262356164.38356182,148614.27366076273,4996925.704916027,0,0,9995003074.295084,2940959238.6786413,176830000,17683,22891.733298134666,23747.994615069,859.5226830656654,1715.7839999999999,46.719878684072484,175.0,7599.35827682208,2739.72602739726,25083990.285816696
85,1,0,1614863633.824692,1732934000.0,0.9318667842079917,765740296.7616122,1632407.2342625314,0.002254136227964207,400000,3123287.671232877,34000000,265479452.0547947,152229.58826201552,5149155.293178043,0,0,9994850844.706821,2944330296.761612,178590000,17859,23345.89303678876,24222.95450737038,855.8725294183797,1732.934,47.17945398315429,176.0,7751.345442358522,2739.72602739726,25089001.90523166
86,1,0,1647160906.501186,1750182000.0,0.941136925474714,767327658.5114594,1629030.2925152872,0.0022309702794282757,400000,3123287.671232877,34400000,268602739.72602755,155925.92138560783,5305081.214563651,0,0,9994694918.785437,2947697658.5114594,180370000,18037,23809.50747501048,24707.413597517792,852.2758774926896,1750.182,47.64637605141972,178.0,7906.372351205693,2739.72602739726,25094168.55155547
87,1,0,1680104124.6312096,1767626000.0,0.9504862027551131,768891245.4104612,1625717.5607880657,0.0021838250847248,400000,3123287.671232877,34800000,271726027.3972604,159700.77223103077,5464781.986794682,0,0,9994535218.013205,2951061245.4104614,182170000,18217,24282.69012468089,25201.561869468147,848.7542552127405,1767.626,48.11788520223788,180.0,8064.499798229807,2739.72602739726,25099493.325326305
88,1,0,1713671838.931025,1785266000.0,0.9598972023950633,770430980.8224517,1622468.502844461,0.002173844285839689,400000,3123287.671232877,35200000,274849315.0684933,163552.2592422714,5628334.246036953,0,0,9994371665.753963,2954420980.8224516,183990000,18399,24765.118258381335,25705.07758396538,845.3066744159564,1785.2659999999998,48.593059345677844,182.0,8225.624826868921,2739.72602739726,25104979.224125776
89,1,0,1747242153.7726529,1803102000.0,0.9690201407200774,771956847.5733862,1619261.4961954353,0.002125599767603179,400000,3123287.671232877,35600000,277972602.7397262,167420.92029835875,5795755.166335312,0,0,9994204244.833664,2957776847.573386,185820000,18582,25247.46247756369,26208.632306589796,841.9321709738961,1803.1019999999999,49.053510397998785,183.0,8386.762338108734,2739.72602739726,25110626.26043649
90,1,0,1780828649.793071,1821036000.0,0.9779206176006795,773458823.3491166,1616117.0604886606,0.0021106209193821656,400000,3123287.671232877,36000000,281095890.41095906,171311.89550239246,5967067.061837704,0,0,9994032932.938162,2961128823.3491163,187670000,18767,25730.001704491257,26712.42974689607,838.6079575951863,1821.0359999999998,49.50274534620041,185.0,8547.977519006741,2739.72602739726,25116434.5119281
91,1,0,1814440478.0012188,1839166000.0,0.9865561227215046,774936889.761047,1613034.5793519157,0.002063247258028412,400000,3123287.671232877,36400000,284219178.08219194,175221.25930237642,6142288.321140081,0,0,9993857711.67886,2964476889.761047,189540000,18954,26212.796152982435,27216.60717001828,835.3549829641574,1839.166,49.93844519156759,187.0,8709.314294405849,2739.72602739726,25122404.10019511
92,1,0,1848089801.6792505,1857492000.0,0.994938229440154,776391027.8096088,1610013.453564181,0.002042347833441466,400000,3123287.671232877,36800000,287342465.7534248,179149.6226709814,6321437.943811062,0,0,9993678562.056189,2967821027.809609,191430000,19143,26696.027259299302,27721.347025188763,832.1722341105379,1857.492,50.36120720399613,189.0,8870.831048060403,2739.72602739726,25128535.205215774
93,1,0,1881788105.3607423,1876014000.0,1.0,777821779.6256579,1607051.9401006997,0.002011442266805405,400000,3123287.671232877,37200000,290465753.4246577,182535.85518367752,6503973.79899474,0,0,9993496026.201006,2971161779.625658,193340000,19334,27093.254727984593,28140.210000000006,829.0587279845846,1876.014,50.60980556563849,191.0,9004.8672,2739.72602739726,25134800.346388377
94,1,0,1915754380.6625035,1894732000.0,1.0,779230033.6694881,1604147.6149393162,0.001984834338266389,400000,3123287.671232877,37600000,293589041.0958906,185033.62740267062,6689007.42639741,0,0,9993310992.573603,2974500033.669488,195270000,19527,27352.260317914686,28420.980000000003,826.0123179146838,1894.732,50.592646781489115,193.0,9094.713600000001,2739.72602739726,25141155.33396098
