timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
23,1,0,303469041.5788469,1445990000.0,0.20986939161325244,592670741.2940499,2109096.8608821924,0.004309652808668553,410958.90410958906,3515981.735159817,9452054.794520548,80867579.90867576,11673.27633905129,228893.40914757925,0,0,9999771106.590853,5640090741.29405,147420000,14742,3152.469754072681,3116.8726231601545,1481.587130912526,1445.99,7.527019569628682,-13.0,997.3992394112494,2739.72602739726,24959778.320132494
24,1,0,303620776.09963626,1444716000.0,0.2101594888543051,596715841.6860385,2094799.4215606716,0.004288543417861534,410958.90410958906,3515981.735159817,9863013.698630137,84383561.64383557,11840.247280889544,240733.6564284688,0,0,9999759266.34357,5644005841.686039,147290000,14729,3135.4503293589755,3118.7283279512058,1461.4380014077697,1444.716,7.496532370484954,-13.0,997.9930649443858,2739.72602739726,24958036.587170042
25,1,0,303772586.48768604,1443442000.0,0.2104501507422439,600770773.8276266,2080660.4689439395,0.00422527507831728,410958.90410958906,3515981.735159817,10273972.602739727,87899543.37899539,12008.497681375784,252742.1541098446,0,0,9999747257.84589,5647920773.827626,147150000,14715,3118.8416219006986,3120.5856881232176,1441.6979337774815,1443.442,7.4668676611963525,-14.0,998.5874201994296,2739.72602739726,24956295.448562846
26,1,0,303924472.78092986,1442070000.0,0.2107557003341931,604825535.9772593,2066711.6807168033,0.004201367346208527,410958.90410958906,3515981.735159817,10684931.506849317,91415525.1141552,12178.48963672336,264920.64374656795,0,0,9999735079.356253,5651835535.97726,147010000,14701,3102.697992827664,3122.4593969626944,1422.3085958649694,1442.07,7.438675899096328,-14.0,999.1870070280622,2739.72602739726,24954554.90954248
27,1,0,304076435.01732033,1440698000.0,0.21106188459852124,608880126.8437157,2052949.250420924,0.004213863452057237,410958.90410958906,3515981.735159817,11095890.410958907,94931506.84931502,12349.772813114861,277270.4165596828,0,0,9999722729.58344,5655750126.843716,146870000,14687,3086.9454327207472,3124.3348507021756,1403.3085820185718,1440.6979999999999,7.411269215386394,-14.0,999.7871522246961,2739.72602739726,24952814.970667306
28,1,0,304228473.23482895,1439326000.0,0.2113687053765644,612934545.1337161,2039369.4725222362,0.004137385912012623,410958.90410958906,3515981.735159817,11506849.315068496,98447488.58447483,12522.349269044167,289792.765828727,0,0,9999710207.23417,5659664545.133717,146730000,14673,3071.5735919768767,3126.2120528344312,1384.687539142446,1439.326,7.384628848250335,-14.0,1000.387856907018,2739.72602739726,24951075.63249682
29,1,0,304380587.47144634,1437954000.0,0.21167616451669966,616988789.55192,2025968.7390881113,0.0040742841789644605,410958.90410958906,3515981.735159817,11917808.219178086,101963470.31963465,12696.221065510006,302488.986894237,0,0,9999697511.013105,5663578789.55192,146590000,14659,3056.572462875686,3128.0910068645785,1366.4354560111074,1437.954,7.358736613660197,-14.0,1000.9891221966651,2739.72602739726,24949336.89559162
30,1,0,304532777.765182,1436582000.0,0.21198426387437821,621042858.8009235,2012743.5365949415,0.004057809076946322,410958.90410958906,3515981.735159817,12328767.123287676,105479452.05479446,12871.390266023409,315360.3771602604,0,0,9999684639.622839,5667492858.800923,146450000,14645,3041.9323661217754,3129.9717163101327,1348.542649811643,1436.5819999999999,7.333574884511193,-14.0,1001.5909492192425,2739.72602739726,24947598.760513443
31,1,0,304685044.1540646,1435210000.0,0.2122930053121596,625096751.5812563,1999690.4428602143,0.004076893076426409,410958.90410958906,3515981.735159817,12739726.027397266,108995433.78995427,13047.858936615226,328408.2360968756,0,0,9999671591.763903,5671406751.581256,146310000,14631,3027.643938001029,3131.8541847010715,1330.9997532999573,1435.21,7.309126570620162,-14.0,1002.1933391043428,2739.72602739726,24945861.227825154
32,1,0,304837386.6761416,1433838000.0,0.21260239069974546,629160466.5913799,1986774.5454067758,0.0040038797795634105,410958.90410958906,3515981.735159817,13150684.931506855,112511415.52511409,13225.629145843684,341633.8652427193,0,0,9999658366.134758,5675320466.59138,146160000,14616,3013.6981181191277,3133.7384155798895,1313.797702539238,1433.838,7.285375099547369,-15.0,1002.7962929855646,2739.72602739726,24944124.298090745
