timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
201,1,0,12571284325.761263,3742200000.0,1.0,1006097891.3915093,1242423.8343956696,0.0014620316610551003,376712.3287671233,3515981.735159817,75719178.08219156,706712328.7671256,733241.0551725758,48373615.457827814,0,0,9951626384.542171,6334057891.391509,377960000,37796,64081.88941861625,67359.6,464.48941861623666,3742.2,61.74176430554679,374.0,21555.072,2739.72602739726,26158184.17490429
202,1,0,12798196007.841253,3779600000.0,1.0,1005480871.9842068,1243186.2552823094,0.0014722342666854745,376712.3287671233,3515981.735159817,76095890.41095868,710228310.5022855,739713.471229542,49113328.92905736,0,0,9950886671.070942,6337210871.984207,381730000,38173,64718.225520009095,68032.8,465.025520009097,3779.6,61.736979452878636,377.0,21770.496000000003,2739.72602739726,26177214.944876894
203,1,0,13029203445.782787,3817300000.0,1.0,1004817391.8862927,1244007.1301447875,0.0014818783256466393,376712.3287671233,3515981.735159817,76472602.7397258,713744292.2374454,746174.161841129,49859503.09089849,0,0,9950140496.909101,6340357391.886292,385540000,38554,65359.69631962068,68711.4,465.5963196206896,3817.2999999999997,61.73221353760425,381.0,21987.647999999997,2739.72602739726,26196462.866849497
204,1,0,13264380567.979166,3855400000.0,1.0,1004107459.9134749,1244886.6778738515,0.0015049736666785845,376712.3287671233,3515981.735159817,76849315.06849292,717260273.9726052,752626.0367448638,50612129.127643354,0,0,9949387870.872356,6343497459.913475,389390000,38939,66008.01127306125,69397.20000000001,466.21127306123293,3855.3999999999996,61.72744749917835,385.0,22207.104,2739.72602739726,26215930.2448221
205,1,0,13503802637.231188,3893900000.0,1.0,1003351087.0766467,1245825.131502099,0.0015064611342499843,376712.3287671233,3515981.735159817,77226027.39726004,720776255.7077651,759066.9007552399,51371196.028398596,0,0,9948628803.971601,6346631087.076647,393280000,39328,66663.17063114812,70090.20000000001,466.87063114811383,3893.8999999999996,61.722680252532136,389.0,22428.864,2739.72602739726,26235619.382794704
206,1,0,13747546274.83321,3932800000.0,1.0,1002548286.6054674,1246822.7383165932,0.0015128421475522414,376712.3287671233,3515981.735159817,77602739.72602716,724292237.442925,765494.5351063572,52136690.56350495,0,0,9947863309.436495,6349758286.605467,397210000,39721,67325.17466197784,70790.4,467.5746619778557,3932.7999999999997,61.71791068475817,393.0,22652.928,2739.72602739726,26255532.584767308
207,1,0,13995689485.093948,3972100000.0,1.0,1001699073.9711156,1247879.7599807724,0.001535078664927227,376712.3287671233,3515981.735159817,77979452.05479428,727808219.1780849,771906.6982788959,52908597.261783846,0,0,9947091402.738216,6352879073.971115,401180000,40118,67994.02365113061,71497.8,468.3236511306115,3972.1,61.71313765569602,397.0,22879.296000000002,2739.72602739726,26275672.154739913
208,1,0,14248311680.299892,4011800000.0,1.0,1000803466.9081985,1248996.4726657942,0.0015405984743155495,376712.3287671233,3515981.735159817,78356164.3835614,731324200.9132447,778301.1268441111,53686898.388627954,0,0,9946313101.611372,6355993466.908198,405190000,40519,68669.71790188993,72212.4,469.11790188994274,4011.7999999999997,61.70835999845499,401.0,23107.967999999997,2739.72602739726,26296040.396712516
209,1,0,14505493706.129305,4051900000.0,1.0,999861485.4358009,1250173.1671914647,0.0015511424224684124,376712.3287671233,3515981.735159817,78732876.71232852,734840182.6484046,784675.5363245639,54471573.924952514,0,0,9945528426.075047,6359101485.435801,409240000,40924,69352.25773547821,72934.20000000001,469.9577354781912,4051.8999999999996,61.70357651987462,405.0,23338.944,2739.72602739726,26316639.61468512
210,1,0,14767317867.524937,4092400000.0,1.0,998873151.8776567,1251410.1491769194,0.0015609571529403004,376712.3287671233,3515981.735159817,79109589.04109564,738356164.3835645,791027.6220712841,55262601.547023796,0,0,9944737398.452976,6362203151.877657,413330000,41333,70041.6434913078,73663.20000000001,470.8434913077759,4092.3999999999996,61.698786000923356,409.0,23572.224000000002,2739.72602739726,26337472.112657722
211,1,0,15033867955.03376,4133300000.0,1.0,997838490.8814267,1252707.7392012288,0.0015858134243177564,376712.3287671233,3515981.735159817,79486301.36986277,741872146.1187243,797355.0601570563,56059956.60718085,0,0,9943940043.392818,6365298490.881427,417460000,41746,70737.87552724876,74399.4,471.77552724877296,4133.3,61.693987197036435,413.0,23807.807999999997,2739.72602739726,26358540.194630325
212,1,0,15305229271.622118,4174600000.0,1.0,996757529.4370682,1254066.2729741225,0.0015907799328092943,376712.3287671233,3515981.735159817,79863013.69862989,745388127.8538842,803655.508285499,56863612.11546635,0,0,9943136387.884533,6368387529.437068,421630000,42163,71440.95421991315,75142.8,472.7542199131613,4174.599999999999,61.68917883839347,417.0,24045.696,2739.72602739726,26379846.164602928
