node_amount,node_network_revenue,node_incentive_revenue,node_profit,node_expenditures,node_apr,node_change_amount,network_resource_demand,network_resource_provision,network_resource_provision_max,network_resource_demand_supply_ratio,network_revenue,buyback_and_burn_revenue,foundation_revenue,foundation_expenditures,foundation_cash_reserves,token_circulating_supply,token_total_supply,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_staked_supply,token_incentives_vested,token_incentives_vested_cum,token_seller_vested,token_seller_vested_cum,emission_cap_utilization,dex_tokens,dex_usdc,dex_token_price,node_apr_error_cum,step_cost_data,simulation,subset,run,substep,timestep
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400080000.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,11,2
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400160016.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,13698630.136986302,3150684.9315068494,6301369.863013699,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,1,3
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400160016.0,490000000.0,0,0.8164897959183673,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,2,3
5250,6001.200000000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400160016.0,514500000.0,0,0.7777648513119534,8001.6,80.016,1920.384,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,3,3
5250,6002.400240000001,32482.630990392096,37993.830990392096,490.0,264.79706062665514,250.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,517466046.7664391,2415617.4261307498,0.004645721468070797,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,4,3
5250,6002.400240000001,31556.05584129514,37043.95608129514,514.5,246.20077172153538,250.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24998360.93194521,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,524315361.8349322,2384061.3702894547,0.00460718415282909,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,5,3
5250,6002.400240000001,31556.05584129514,37043.95608129514,514.5,246.20077172153538,250.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24997541.973994613,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,524315361.8349322,2384061.3702894547,0.00460718415282909,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,6,3
5250,6002.400240000001,31556.05584129514,37043.95608129514,514.5,246.20077172153538,250.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24997541.973994613,1569966046.766439,9999966046.76644,17307.376881668064,33953.233560906054,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,527466046.7664391,2369820.78308729,0.004519838546774011,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,7,3
5250,6002.400240000001,31556.05584129514,37043.95608129514,514.5,246.20077172153538,250.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24997541.973994613,1569966046.766439,9999966046.76644,17812.629150511995,51765.86271141805,0,0,52500000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,527448234.1372886,2369900.81509049,0.004492992164365563,0.0002403901185550194,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,8,3
5512,6002.400240000001,31556.05584129514,37043.95608129514,514.5,246.20077172153538,262.0,400160016.0,514500000.0,0,0.7777648513119534,8003.200320000001,80.0320032,1920.7680768,2739.72602739726,24997541.973994613,1569966046.766439,9999966046.76644,17812.629150511995,51765.86271141805,0,0,55120000,6849315.068493151,20547945.205479454,3150684.9315068494,9452054.794520548,0,524828234.1372886,2381731.619402578,0.004515574164919171,0.0005210062933722798,"{'total_cost': 1590.6243935446503, 'price_stability_cost': 5163.416524403684, 'utilization_efficiency_cost': 0.0015542336022043852, 'foundation_sustainability_cost': 0.0, 'node_profitability_cost': 277.326984434297, 'decentralization_cost': 0.0}",0,0,1,9,3
