timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
11,1,0,400800720.38413435,759598000.0,0.5276484671946666,578407849.2743485,2161104.8355726996,0.003711466679122228,6849315.068493151,3150684.9315068494,75342465.75342467,34657534.24657534,21743.28866134978,212150.72565157825,0,0,9999787849.27435,1659787849.2743485,81380000,8138,31083.547200074638,6012.0108057620155,25831.134394312623,759.598,141.05492459463468,387.0,1923.8434578438448,2739.72602739726,24991004.14637572
12,1,0,400880880.5282112,797524000.0,0.5026568235290865,584325642.9923347,2139218.1140617807,0.0036357415235056126,6849315.068493151,3150684.9315068494,82191780.82191783,37808219.17808219,22206.282013787804,234357.00766536605,0,0,9999765642.992334,1669765642.9923348,85440000,8544,30507.285478260306,6013.213207923169,25291.59627033714,797.524,131.95659293146974,406.0,1924.2282265354138,2739.72602739726,24990188.64857486
13,1,0,400961056.7043168,837312000.0,0.47886696560459757,590032983.2714665,2118525.634057462,0.0035647232029622157,6849315.068493151,3150684.9315068494,89041095.89041099,40958904.10958904,22659.720868255292,257016.72853362135,0,0,9999742983.271467,1679742983.2714665,89710000,8971,29961.947429695596,6014.415850564753,24784.843579130844,837.312,123.52759783907612,427.0,1924.6130721807208,2739.72602739726,24989373.535619643
14,1,0,401041248.91565764,879158000.0,0.45616515906771893,595529881.6452105,2098971.081932531,0.0034982275228154754,6849315.068493151,3150684.9315068494,95890410.95890415,44109589.04109589,23101.62625602865,280118.35478965,0,0,9999719881.64521,1689719881.6452105,94190000,9419,29446.8642901731,6015.618733734865,24310.403556438236,879.158,115.70278585880484,448.0,1924.9979947951567,2739.72602739726,24988558.807587042
15,1,0,401121457.16544074,923062000.0,0.4345552705727684,600806350.1155893,2080537.2642275034,0.003436028810978341,6849315.068493151,3150684.9315068494,102739726.0273973,47260273.97260274,23531.52962118525,303649.8844108353,0,0,9999696350.11559,1699696350.1155891,98890000,9889,28959.97957131524,6016.821857481612,23866.21971383363,923.062,108.44540301067399,470.0,1925.3829943941157,2739.72602739726,24987744.46455404
16,1,0,401201681.45687383,969122000.0,0.4139847010560836,605842401.920569,2063242.8434150522,0.0033780325643425675,6849315.068493151,3150684.9315068494,109589041.09589046,50410958.90410959,23948.19502032979,327598.07943116507,0,0,9999672401.920568,1709672401.920569,103830000,10383,28500.104372290833,6018.025221853108,23451.201150437726,969.122,101.71058002388189,494.0,1925.7680709929944,2739.72602739726,24986930.506597638
17,1,0,401281921.7931652,1017534000.0,0.3943670892502513,610628052.3346131,2047072.6741440669,0.0033241517788955015,6849315.068493151,3150684.9315068494,116438356.16438362,53561643.83561644,24349.58595584518,351947.66538701026,0,0,9999648052.334614,1719648052.334613,109020000,10902,28066.802295317284,6019.228826897479,23065.107468419807,1017.534,95.45065418363986,519.0,1926.1532246071931,2739.72602739726,24986116.93379485
18,1,0,401362178.17752385,1068396000.0,0.37566799031213505,615153317.9037095,2032013.7494497967,0.0032742553750978757,6849315.068493151,3150684.9315068494,123287671.23287678,56712328.76712329,24734.43090353521,376682.0962905455,0,0,9999623317.90371,1729623317.9037094,114470000,11447,27659.015832535777,6020.432672662859,22706.97915987292,1068.396,89.63117902280004,545.0,1926.5384552521145,2739.72602739726,24985303.746222705
19,1,0,401442450.61315936,1121806000.0,0.3578537203519676,619408216.4472996,2018055.2450039252,0.003228226133308852,6849315.068493151,3150684.9315068494,130136986.30136994,59863013.69863014,25101.456409943563,401783.55270048906,0,0,9999598216.4473,1739598216.4472995,120190000,12019,27275.784904256052,6021.63675919739,22375.954145058662,1121.806,84.22040849886345,572.0,1926.923762943165,2739.72602739726,24984490.943958253
20,1,0,401522739.103282,1177862000.0,0.3408911562672724,623382767.056929,2005188.5712231216,0.003185960398311554,6849315.068493151,3150684.9315068494,136986301.3698631,63013698.63013699,25449.39037058729,427232.94307107636,0,0,9999572767.056929,1749572767.056929,126190000,12619,26916.2445054282,6022.84108654923,22071.26541887897,1177.8619999999999,79.18902968294472,600.0,1927.3091476957534,2739.72602739726,24983678.527078554
21,1,0,401603043.6511026,1236662000.0,0.3247476219460957,627056990.0914897,1993439.2244277834,0.003147418052715937,6849315.068493151,3150684.9315068494,143835616.43835625,66164383.56164384,25776.965439270472,453009.90851034684,0,0,9999546990.09149,1759546990.0914898,132490000,13249,26579.62287199438,6024.04565476654,21792.239217227838,1236.662,74.5099374797387,630.0,1927.6946095252927,2739.72602739726,24982866.495660685
22,1,0,401683364.2598328,1298402000.0,0.309367487311197,630410907.9877418,1982833.7107775826,0.0031126177488639806,6849315.068493151,3150684.9315068494,150684931.5068494,69315068.49315068,26082.103747817306,479092.0122581641,0,0,9999520907.987741,1769520907.987742,139110000,13911,26265.825449704018,6025.250463897492,21538.976985806526,1298.402,70.15424264817565,662.0,1928.0801484471976,2739.72602739726,24982054.849781737
23,1,0,401763700.9326848,1363278000.0,0.29470416227114704,633434545.2662536,1973368.8497752876,0.0030815372800023105,6849315.068493151,3150684.9315068494,157534246.57534257,72465753.42465752,26362.721488236777,505454.7337464009,0,0,9999494545.266254,1779494545.2662535,146060000,14606,25974.805514890355,6026.455513990272,21311.62800090008,1363.278,66.09669181937973,695.0,1928.4657644768872,2739.72602739726,24981243.58951882
24,1,0,401844053.6728713,1431388000.0,0.2807373358396684,636107927.7020346,1965075.3363751876,0.003054167118197561,6849315.068493151,3150684.9315068494,164383561.64383572,75616438.35616437,26617.56421905216,532072.2979654531,0,0,9999467927.702034,1789467927.7020345,153360000,15336,25706.011525345148,6027.66080509307,21109.738720252077,1431.388,62.31797574570515,730.0,1928.8514576297823,2739.72602739726,24980432.714949053
25,1,0,401924422.48360586,1502928000.0,0.2674275963210519,638421083.1306453,1957955.388738629,0.003030510318072116,6849315.068493151,3150684.9315068494,171232876.71232888,78767123.28767121,26844.571389364155,558916.8693548173,0,0,9999441083.130646,1799441083.1306453,161020000,16102,25459.55447347126,6028.866337254089,20933.61613621717,1502.9279999999999,58.79724597764727,766.0,1929.2372279213082,2739.72602739726,24979622.226149578
26,1,0,402004807.36810255,1577996000.0,0.2547565439760953,640344040.59747,1952075.6355188256,0.0030106316734806256,6849315.068493151,3150684.9315068494,178082191.78082204,81917808.21917805,27042.533175233988,585959.4025300513,0,0,9999414040.59747,1809414040.59747,169070000,16907,25235.074036588132,6030.072110521539,20782.997926066593,1577.9959999999999,55.51824459138698,805.0,1929.6230753668924,2739.72602739726,24978812.123197548
27,1,0,402085208.32957613,1656886000.0,0.24267524037838217,643006831.9947566,1943991.7864048325,0.002989299508736238,6849315.068493151,3150684.9315068494,184931506.8493152,85068493.1506849,27208.602713411008,613168.0052434623,0,0,9999386831.994757,1819386831.9947567,176380000,17638,25033.413031360844,6031.278124943642,20659.0209064172,1656.886,52.46150906559895,731.0,1930.0089999819654,2739.72602739726,24978002.406170134
28,1,0,402165625.37124205,1728524000.0,0.23266418364526154,646669394.6467544,1932981.536388955,0.0029602489025471472,6849315.068493151,3150684.9315068494,191780821.91780835,88219178.08219174,27437.34800214918,640605.3532456114,0,0,9999359394.646755,1829359394.6467543,182690000,18269,24793.129092476815,6032.484380568631,20489.168711908183,1728.524,49.81657065036273,631.0,1930.395001781962,2739.72602739726,24977193.07514452
29,1,0,402246058.4963163,1790362000.0,0.22467303176470252,651131643.1138569,1919734.6853275623,0.002923565243629689,6849315.068493151,3150684.9315068494,198630136.9863015,91369863.01369858,27751.532897445206,668356.8861430567,0,0,9999331643.113857,1839331643.1138568,188200000,18820,24502.27382804409,6033.690877444746,20258.944950599343,1790.3619999999999,47.547227551105955,551.0,1930.7810807823184,2739.72602739726,24976384.130197905
30,1,0,402326507.70801556,1844360000.0,0.21813881655859788,656243507.5232961,1904780.749325165,0.0028812141028582336,6849315.068493151,3150684.9315068494,205479452.05479467,94520547.94520542,28135.590560737186,696492.4767037939,0,0,9999303507.523296,1849303507.523296,193060000,19306,24174.197544087354,6034.897615620234,19983.65992846712,1844.36,45.55495284737736,486.0,1931.167236998475,2739.72602739726,24975575.571407508
